Country,Code,Year,Rice_Prod_Tones
Afghanistan,AFG,1993,2881874
Afghanistan,AFG,1994,3030114
Afghanistan,AFG,1995,3112309
Afghanistan,AFG,1996,3128695
Afghanistan,AFG,1997,3549523
Afghanistan,AFG,1998,3725656
Afghanistan,AFG,1999,3163156
Afghanistan,AFG,2000,1853420
Afghanistan,AFG,2001,2027414
Afghanistan,AFG,2002,3607796
Afghanistan,AFG,2003,4236478
Afghanistan,AFG,2004,3405821
Afghanistan,AFG,2005,5263495
Afghanistan,AFG,2006,4458180
Afghanistan,AFG,2007,5602184
Afghanistan,AFG,2008,3746204
Afghanistan,AFG,2009,6299215
Afghanistan,AFG,2010,5733224
Afghanistan,AFG,2011,4457244
Afghanistan,AFG,2012,6212500
Afghanistan,AFG,2013,6349802
Afghanistan,AFG,2014,6569158
Afghanistan,AFG,2015,5679621
Afghanistan,AFG,2016,5418579
Afghanistan,AFG,2017,4787357
Afghanistan,AFG,2018,4023293
Albania,ALB,1993,665525
Albania,ALB,1994,646026
Albania,ALB,1995,645400
Albania,ALB,1996,503714
Albania,ALB,1997,602043
Albania,ALB,1998,605746
Albania,ALB,1999,497500
Albania,ALB,2000,565800
Albania,ALB,2001,502500
Albania,ALB,2002,518800
Albania,ALB,2003,488500
Albania,ALB,2004,498800
Albania,ALB,2005,511200
Albania,ALB,2006,507500
Albania,ALB,2007,493600
Albania,ALB,2008,608500
Albania,ALB,2009,630900
Albania,ALB,2010,693800
Albania,ALB,2011,701200
Albania,ALB,2012,697400
Albania,ALB,2013,702870
Albania,ALB,2014,700370
Albania,ALB,2015,695000
Albania,ALB,2016,698430
Albania,ALB,2017,701734
Albania,ALB,2018,678196
Algeria,DZA,1993,1453024
Algeria,DZA,1994,964330
Algeria,DZA,1995,2139320
Algeria,DZA,1996,4901321
Algeria,DZA,1997,869917
Algeria,DZA,1998,3025933
Algeria,DZA,1999,2020901
Algeria,DZA,2000,934511
Algeria,DZA,2001,2659455
Algeria,DZA,2002,1953192
Algeria,DZA,2003,4266246
Algeria,DZA,2004,4033104
Algeria,DZA,2005,3527694
Algeria,DZA,2006,4017985
Algeria,DZA,2007,3602140
Algeria,DZA,2008,1535891
Algeria,DZA,2009,5253366
Algeria,DZA,2010,4211266
Algeria,DZA,2011,4247443
Algeria,DZA,2012,5137370
Algeria,DZA,2013,4912444
Algeria,DZA,2014,3435428
Algeria,DZA,2015,3761155
Algeria,DZA,2016,3445124
Algeria,DZA,2017,3478068
Algeria,DZA,2018,6064776
Angola,AGO,1993,320668
Angola,AGO,1994,278007
Angola,AGO,1995,289673
Angola,AGO,1996,514714
Angola,AGO,1997,444892
Angola,AGO,1998,606282
Angola,AGO,1999,538718
Angola,AGO,2000,517712
Angola,AGO,2001,599343
Angola,AGO,2002,732191
Angola,AGO,2003,732935
Angola,AGO,2004,738012
Angola,AGO,2005,912006
Angola,AGO,2006,722029
Angola,AGO,2007,779420
Angola,AGO,2008,751909
Angola,AGO,2009,1052085
Angola,AGO,2010,1176051
Angola,AGO,2011,1405097
Angola,AGO,2012,502388
Angola,AGO,2013,1662075
Angola,AGO,2014,1809112
Angola,AGO,2015,2004183
Angola,AGO,2016,2403611
Angola,AGO,2017,2869848
Angola,AGO,2018,2425950
Argentina,ARG,1993,25231557
Argentina,ARG,1994,23498336
Argentina,ARG,1995,25862253
Argentina,ARG,1996,23806786
Argentina,ARG,1997,36525178
Argentina,ARG,1998,39957959
Argentina,ARG,1999,31605465
Argentina,ARG,2000,37786051
Argentina,ARG,2001,36342005
Argentina,ARG,2002,34636444
Argentina,ARG,2003,32036198
Argentina,ARG,2004,34099430
Argentina,ARG,2005,41260995
Argentina,ARG,2006,31865768
Argentina,ARG,2007,41996707
Argentina,ARG,2008,44316885
Argentina,ARG,2009,25585516
Argentina,ARG,2010,39852742
Argentina,ARG,2011,50087907
Argentina,ARG,2012,46927523
Argentina,ARG,2013,50183284
Argentina,ARG,2014,50347472
Argentina,ARG,2015,55461006
Argentina,ARG,2016,60679212
Argentina,ARG,2017,75954364
Argentina,ARG,2018,70135483
Armenia,ARM,1993,306410
Armenia,ARM,1994,227620
Armenia,ARM,1995,248200
Armenia,ARM,1996,312800
Armenia,ARM,1997,254180
Armenia,ARM,1998,322730
Armenia,ARM,1999,292212
Armenia,ARM,2000,216970
Armenia,ARM,2001,360144
Armenia,ARM,2002,407583
Armenia,ARM,2003,305303
Armenia,ARM,2004,451641
Armenia,ARM,2005,391829
Armenia,ARM,2006,208587
Armenia,ARM,2007,447554
Armenia,ARM,2008,409182
Armenia,ARM,2009,369077
Armenia,ARM,2010,321954
Armenia,ARM,2011,435470
Armenia,ARM,2012,451049
Armenia,ARM,2013,543659
Armenia,ARM,2014,574673
Armenia,ARM,2015,595757
Armenia,ARM,2016,598966
Armenia,ARM,2017,298029
Armenia,ARM,2018,334342
Australia,AUS,1993,26487742
Australia,AUS,1994,15050667
Australia,AUS,1995,27010792
Australia,AUS,1996,35329136
Australia,AUS,1997,30776723
Australia,AUS,1998,32896210
Australia,AUS,1999,34905997
Australia,AUS,2000,34080405
Australia,AUS,2001,34170808
Australia,AUS,2002,38193110
Australia,AUS,2003,17407311
Australia,AUS,2004,42199935
Australia,AUS,2005,34244263
Australia,AUS,2006,40171096
Australia,AUS,2007,17717697
Australia,AUS,2008,26860349
Australia,AUS,2009,34120179
Australia,AUS,2010,33399378
Australia,AUS,2011,39732229
Australia,AUS,2012,43056488
Australia,AUS,2013,35202584
Australia,AUS,2014,38146807
Australia,AUS,2015,36965052
Australia,AUS,2016,35137981
Australia,AUS,2017,49779576
Australia,AUS,2018,33649390
Austria,AUT,1993,4206456
Austria,AUT,1994,4435935
Austria,AUT,1995,4451882
Austria,AUT,1996,4494852
Austria,AUT,1997,5010607
Austria,AUT,1998,4772665
Austria,AUT,1999,4809095
Austria,AUT,2000,4494383
Austria,AUT,2001,4837094
Austria,AUT,2002,4762612
Austria,AUT,2003,4269510
Austria,AUT,2004,5323714
Austria,AUT,2005,4907057
Austria,AUT,2006,4467510
Austria,AUT,2007,4766039
Austria,AUT,2008,5756464
Austria,AUT,2009,5164152
Austria,AUT,2010,4866648
Austria,AUT,2011,5712207
Austria,AUT,2012,4883379
Austria,AUT,2013,4599433
Austria,AUT,2014,5720309
Austria,AUT,2015,4853895
Austria,AUT,2016,5701697
Austria,AUT,2017,4874849
Austria,AUT,2018,4813238
Azerbaijan,AZE,1993,1136613
Azerbaijan,AZE,1994,1023873
Azerbaijan,AZE,1995,908324
Azerbaijan,AZE,1996,996717
Azerbaijan,AZE,1997,1071125
Azerbaijan,AZE,1998,911787
Azerbaijan,AZE,1999,1060020
Azerbaijan,AZE,2000,1488787
Azerbaijan,AZE,2001,1949799
Azerbaijan,AZE,2002,2127643
Azerbaijan,AZE,2003,1987996
Azerbaijan,AZE,2004,2083229
Azerbaijan,AZE,2005,2053419
Azerbaijan,AZE,2006,2009929
Azerbaijan,AZE,2007,1942462
Azerbaijan,AZE,2008,2418665
Azerbaijan,AZE,2009,2901911
Azerbaijan,AZE,2010,1927470
Azerbaijan,AZE,2011,2369593
Azerbaijan,AZE,2012,2706026
Azerbaijan,AZE,2013,2854963
Azerbaijan,AZE,2014,2297104
Azerbaijan,AZE,2015,2897615
Azerbaijan,AZE,2016,2963870
Azerbaijan,AZE,2017,2819227
Azerbaijan,AZE,2018,3177830
Bangladesh,BGD,1993,19210386
Bangladesh,BGD,1994,17959188
Bangladesh,BGD,1995,18913248
Bangladesh,BGD,1996,20235469
Bangladesh,BGD,1997,20298899
Bangladesh,BGD,1998,21684065
Bangladesh,BGD,1999,24937810
Bangladesh,BGD,2000,26973043
Bangladesh,BGD,2001,25951758
Bangladesh,BGD,2002,26822986
Bangladesh,BGD,2003,27240927
Bangladesh,BGD,2004,25692466
Bangladesh,BGD,2005,27894816
Bangladesh,BGD,2006,28467276
Bangladesh,BGD,2007,30462027
Bangladesh,BGD,2008,33381714
Bangladesh,BGD,2009,33703901
Bangladesh,BGD,2010,35192470
Bangladesh,BGD,2011,35769573
Bangladesh,BGD,2012,35985513
Bangladesh,BGD,2013,37196655
Bangladesh,BGD,2014,37989528
Bangladesh,BGD,2015,38187159
Bangladesh,BGD,2016,37461493
Bangladesh,BGD,2017,40464340
Bangladesh,BGD,2018,42030871
Belarus,BLR,1993,7329074
Belarus,BLR,1994,5951815
Belarus,BLR,1995,5329555
Belarus,BLR,1996,5496095
Belarus,BLR,1997,5937335
Belarus,BLR,1998,4510976
Belarus,BLR,1999,3427316
Belarus,BLR,2000,4579256
Belarus,BLR,2001,4885397
Belarus,BLR,2002,5723737
Belarus,BLR,2003,5132062
Belarus,BLR,2004,6604944
Belarus,BLR,2005,6104299
Belarus,BLR,2006,5700181
Belarus,BLR,2007,7029909
Belarus,BLR,2008,8728461
Belarus,BLR,2009,8169504
Belarus,BLR,2010,6741684
Belarus,BLR,2011,7996331
Belarus,BLR,2012,8843848
Belarus,BLR,2013,7233152
Belarus,BLR,2014,9033775
Belarus,BLR,2015,8186980
Belarus,BLR,2016,7075658
Belarus,BLR,2017,7529412
Belarus,BLR,2018,5813869
Bhutan,BTN,1993,102909
Bhutan,BTN,1994,116926
Bhutan,BTN,1995,132884
Bhutan,BTN,1996,145832
Bhutan,BTN,1997,153447
Bhutan,BTN,1998,152072
Bhutan,BTN,1999,135615
Bhutan,BTN,2000,91898
Bhutan,BTN,2001,101680
Bhutan,BTN,2002,78986
Bhutan,BTN,2003,91495
Bhutan,BTN,2004,135879
Bhutan,BTN,2005,169993
Bhutan,BTN,2006,160506
Bhutan,BTN,2007,166067
Bhutan,BTN,2008,140236
Bhutan,BTN,2009,121443
Bhutan,BTN,2010,120779
Bhutan,BTN,2011,158116
Bhutan,BTN,2012,141821
Bhutan,BTN,2013,133506
Bhutan,BTN,2014,141388
Bhutan,BTN,2015,148897
Bhutan,BTN,2016,148345
Bhutan,BTN,2017,160014
Bhutan,BTN,2018,165057
Bolivia,BOL,1993,1039632
Bolivia,BOL,1994,874528
Bolivia,BOL,1995,1001437
Bolivia,BOL,1996,1024205
Bolivia,BOL,1997,859842
Bolivia,BOL,1998,1059155
Bolivia,BOL,1999,1051840
Bolivia,BOL,2000,1144727
Bolivia,BOL,2001,1214079
Bolivia,BOL,2002,1229168
Bolivia,BOL,2003,1321550
Bolivia,BOL,2004,1145650
Bolivia,BOL,2005,1500206
Bolivia,BOL,2006,1717295
Bolivia,BOL,2007,1616215
Bolivia,BOL,2008,1940485
Bolivia,BOL,2009,2242058
Bolivia,BOL,2010,1986479
Bolivia,BOL,2011,1845480
Bolivia,BOL,2012,1967480
Bolivia,BOL,2013,2355755
Bolivia,BOL,2014,2288050
Bolivia,BOL,2015,2759314
Bolivia,BOL,2016,2525292
Bolivia,BOL,2017,2119627
Bolivia,BOL,2018,3087220
Bosnia and Herzegovina,BIH,1993,962300
Bosnia and Herzegovina,BIH,1994,847400
Bosnia and Herzegovina,BIH,1995,671360
Bosnia and Herzegovina,BIH,1996,841400
Bosnia and Herzegovina,BIH,1997,1242059
Bosnia and Herzegovina,BIH,1998,1326660
Bosnia and Herzegovina,BIH,1999,1368792
Bosnia and Herzegovina,BIH,2000,930230
Bosnia and Herzegovina,BIH,2001,1137981
Bosnia and Herzegovina,BIH,2002,1307700
Bosnia and Herzegovina,BIH,2003,793364
Bosnia and Herzegovina,BIH,2004,1438704
Bosnia and Herzegovina,BIH,2005,1349772
Bosnia and Herzegovina,BIH,2006,1340995
Bosnia and Herzegovina,BIH,2007,1000576
Bosnia and Herzegovina,BIH,2008,1374701
Bosnia and Herzegovina,BIH,2009,1390724
Bosnia and Herzegovina,BIH,2010,1104907
Bosnia and Herzegovina,BIH,2011,1118257
Bosnia and Herzegovina,BIH,2012,905975
Bosnia and Herzegovina,BIH,2013,1222498
Bosnia and Herzegovina,BIH,2014,1082655
Bosnia and Herzegovina,BIH,2015,1137236
Bosnia and Herzegovina,BIH,2016,1657556
Bosnia and Herzegovina,BIH,2017,1167005
Bosnia and Herzegovina,BIH,2018,1743762
Botswana,BWA,1993,46376
Botswana,BWA,1994,55405
Botswana,BWA,1995,62769
Botswana,BWA,1996,89530
Botswana,BWA,1997,43946
Botswana,BWA,1998,14934
Botswana,BWA,1999,20827
Botswana,BWA,2000,24576
Botswana,BWA,2001,23080
Botswana,BWA,2002,34479
Botswana,BWA,2003,35885
Botswana,BWA,2004,26672
Botswana,BWA,2005,36513
Botswana,BWA,2006,43810
Botswana,BWA,2007,31312
Botswana,BWA,2008,36741
Botswana,BWA,2009,55378
Botswana,BWA,2010,50345
Botswana,BWA,2011,74024
Botswana,BWA,2012,37457
Botswana,BWA,2013,19366
Botswana,BWA,2014,50249
Botswana,BWA,2015,44184
Botswana,BWA,2016,37798
Botswana,BWA,2017,23470
Botswana,BWA,2018,36284
Brazil,BRA,1993,39707733
Brazil,BRA,1994,42335249
Brazil,BRA,1995,45903544
Brazil,BRA,1996,39555735
Brazil,BRA,1997,42093715
Brazil,BRA,1998,38172565
Brazil,BRA,1999,43732634
Brazil,BRA,2000,42819384
Brazil,BRA,2001,53734060
Brazil,BRA,2002,47397081
Brazil,BRA,2003,64012906
Brazil,BRA,2004,59532120
Brazil,BRA,2005,51277702
Brazil,BRA,2006,55310592
Brazil,BRA,2007,65758407
Brazil,BRA,2008,75728999
Brazil,BRA,2009,66701960
Brazil,BRA,2010,71418569
Brazil,BRA,2011,73098437
Brazil,BRA,2012,86062134
Brazil,BRA,2013,96978137
Brazil,BRA,2014,97347709
Brazil,BRA,2015,101931526
Brazil,BRA,2016,80630661
Brazil,BRA,2017,113828600
Brazil,BRA,2018,99152256
Bulgaria,BGR,1993,5694239
Bulgaria,BGR,1994,6440644
Bulgaria,BGR,1995,6541722
Bulgaria,BGR,1996,3400579
Bulgaria,BGR,1997,6184070
Bulgaria,BGR,1998,5374761
Bulgaria,BGR,1999,5219110
Bulgaria,BGR,2000,4382751
Bulgaria,BGR,2001,6070627
Bulgaria,BGR,2002,6764415
Bulgaria,BGR,2003,3806207
Bulgaria,BGR,2004,7453458
Bulgaria,BGR,2005,5832366
Bulgaria,BGR,2006,5525167
Bulgaria,BGR,2007,3860031
Bulgaria,BGR,2008,7002713
Bulgaria,BGR,2009,6228622
Bulgaria,BGR,2010,7117324
Bulgaria,BGR,2011,7501255
Bulgaria,BGR,2012,6969743
Bulgaria,BGR,2013,9135242
Bulgaria,BGR,2014,9512387
Bulgaria,BGR,2015,8547760
Bulgaria,BGR,2016,8730650
Bulgaria,BGR,2017,9456358
Bulgaria,BGR,2018,9910882
Burundi,BDI,1993,286313
Burundi,BDI,1994,211994
Burundi,BDI,1995,260106
Burundi,BDI,1996,258726
Burundi,BDI,1997,283078
Burundi,BDI,1998,246886
Burundi,BDI,1999,244994
Burundi,BDI,2000,237526
Burundi,BDI,2001,263359
Burundi,BDI,2002,271533
Burundi,BDI,2003,262190
Burundi,BDI,2004,269100
Burundi,BDI,2005,274325
Burundi,BDI,2006,274156
Burundi,BDI,2007,278598
Burundi,BDI,2008,274589
Burundi,BDI,2009,284498
Burundi,BDI,2010,295033
Burundi,BDI,2011,307221
Burundi,BDI,2012,235371
Burundi,BDI,2013,240250
Burundi,BDI,2014,213874
Burundi,BDI,2015,246927
Burundi,BDI,2016,418944
Burundi,BDI,2017,324037
Burundi,BDI,2018,407263
Cameroon,CMR,1993,976930
Cameroon,CMR,1994,948743
Cameroon,CMR,1995,1168103
Cameroon,CMR,1996,1284393
Cameroon,CMR,1997,1255241
Cameroon,CMR,1998,1394063
Cameroon,CMR,1999,1162816
Cameroon,CMR,2000,1254628
Cameroon,CMR,2001,1335619
Cameroon,CMR,2002,1484094
Cameroon,CMR,2003,1571365
Cameroon,CMR,2004,1667930
Cameroon,CMR,2005,1854384
Cameroon,CMR,2006,2074621
Cameroon,CMR,2007,2345697
Cameroon,CMR,2008,2450116
Cameroon,CMR,2009,2775432
Cameroon,CMR,2010,2960860
Cameroon,CMR,2011,2930104
Cameroon,CMR,2012,3168863
Cameroon,CMR,2013,3132517
Cameroon,CMR,2014,3306818
Cameroon,CMR,2015,3574369
Cameroon,CMR,2016,3843550
Cameroon,CMR,2017,3962104
Cameroon,CMR,2018,4087750
Canada,CAN,1993,51483100
Canada,CAN,1994,46618500
Canada,CAN,1995,49344200
Canada,CAN,1996,58494100
Canada,CAN,1997,49606900
Canada,CAN,1998,50984500
Canada,CAN,1999,54112600
Canada,CAN,2000,51090400
Canada,CAN,2001,43391400
Canada,CAN,2002,36046900
Canada,CAN,2003,49197200
Canada,CAN,2004,50778200
Canada,CAN,2005,50962400
Canada,CAN,2006,48577300
Canada,CAN,2007,48005300
Canada,CAN,2008,56030400
Canada,CAN,2009,49691900
Canada,CAN,2010,46122200
Canada,CAN,2011,48337200
Canada,CAN,2012,51839900
Canada,CAN,2013,66528601
Canada,CAN,2014,51683501
Canada,CAN,2015,53563000
Canada,CAN,2016,58904067
Canada,CAN,2017,56377700
Canada,CAN,2018,58095800
Chad,TCD,1993,609384
Chad,TCD,1994,1144717
Chad,TCD,1995,881016
Chad,TCD,1996,845195
Chad,TCD,1997,948441
Chad,TCD,1998,1258338
Chad,TCD,1999,1197090
Chad,TCD,2000,899194
Chad,TCD,2001,1283942
Chad,TCD,2002,1167475
Chad,TCD,2003,1576173
Chad,TCD,2004,1182572
Chad,TCD,2005,1775956
Chad,TCD,2006,1960725
Chad,TCD,2007,1936611
Chad,TCD,2008,1869740
Chad,TCD,2009,1537543
Chad,TCD,2010,3185606
Chad,TCD,2011,1599675
Chad,TCD,2012,3109504
Chad,TCD,2013,2496529
Chad,TCD,2014,2647399
Chad,TCD,2015,2371450
Chad,TCD,2016,2787846
Chad,TCD,2017,2629137
Chad,TCD,2018,2935546
Chile,CHL,1993,2599536
Chile,CHL,1994,2574623
Chile,CHL,1995,2717215
Chile,CHL,1996,2526681
Chile,CHL,1997,3048178
Chile,CHL,1998,3063321
Chile,CHL,1999,2147637
Chile,CHL,2000,2544785
Chile,CHL,2001,3067929
Chile,CHL,2002,3332930
Chile,CHL,2003,3645942
Chile,CHL,2004,3959689
Chile,CHL,2005,3950165
Chile,CHL,2006,3512349
Chile,CHL,2007,2818526
Chile,CHL,2008,3261904
Chile,CHL,2009,3083091
Chile,CHL,2010,3556936
Chile,CHL,2011,3906933
Chile,CHL,2012,3414912
Chile,CHL,2013,3960631
Chile,CHL,2014,3433836
Chile,CHL,2015,3734456
Chile,CHL,2016,3814458
Chile,CHL,2017,3428431
Chile,CHL,2018,3597230
China,CHN,1993,348074733
China,CHN,1994,337187986
China,CHN,1995,356293978
China,CHN,1996,387827346
China,CHN,1997,378408385
China,CHN,1998,391604411
China,CHN,1999,388458129
China,CHN,2000,344128427
China,CHN,2001,338688284
China,CHN,2002,339966289
China,CHN,2003,322607678
China,CHN,2004,353049763
China,CHN,2005,368745904
China,CHN,2006,391769358
China,CHN,2007,395406064
China,CHN,2008,415739463
China,CHN,2009,417782315
China,CHN,2010,432248912
China,CHN,2011,453683641
China,CHN,2012,472586837
China,CHN,2013,486090382
China,CHN,2014,489981432
China,CHN,2015,552027342
China,CHN,2016,547188490
China,CHN,2017,548474031
China,CHN,2018,540881954
Colombia,COL,1993,2992573
Colombia,COL,1994,3078749
Colombia,COL,1995,2854964
Colombia,COL,1996,2624194
Colombia,COL,1997,2597707
Colombia,COL,1998,2260969
Colombia,COL,1999,2683752
Colombia,COL,2000,2878150
Colombia,COL,2001,2834954
Colombia,COL,2002,2938389
Colombia,COL,2003,3484148
Colombia,COL,2004,3611558
Colombia,COL,2005,3367912
Colombia,COL,2006,3035158
Colombia,COL,2007,3312656
Colombia,COL,2008,3524390
Colombia,COL,2009,3357364
Colombia,COL,2010,2878478
Colombia,COL,2011,3133919
